local_id,ref_number,magcal_magdep,magcal_magdep_rms,limiting_mag_local,pos.ra,pos.dec,fwhm_world,ellipticity,theta_j2000,iso_area_world,aflags,bflags,local_bin_reject_flag,series,platenum,mosnum,solnum,expnum,image_x,image_y,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,magcal_local_error,drad_rms2,extinction,magcor_local,blended_mag,a2flags,b2flags,npoints_local,local_bin_index,spatial_bin,magdep_bin,mag_iso,mag_aper,mag_auto,flux_iso,background,flux_max,fwhm_image,kron_radius,sxt_iso0,sxt_iso1,sxt_iso2,sxt_iso3,sxt_iso4,sxt_iso5,sxt_iso6,sxt_iso7,time_accuracy,catalog_ra,catalog_dec,pm_ra_cosdec,pm_dec,plate_dist,sxt_number,gsc_bin_index,dasch_photdb_version_id,dasch_mask_index,reject,exp_local_id,year
2455,420061551442725,12.291992,,16.129568,301.564776,44.457293,0.006969,0.251,23.38,6.3e-05,0,1349452800,0,rl,276,0,0,0,9493.082,9261.272,12.741775,0.16655,12.291992,0.179525,0.184312,1.40377,0.386,0.075467,,0,0,910,1077,1,999,-12.7235,-11.0247,-12.7423,122856.8,3987.667,3599.422,7.64,3.5,74,65,53,43,37,31,22,18,0.0007,301.56467,44.45705,-11.2,-9.2,1.7585,373487,143663284,10,0,0,9356,1934.5972369911021
2460,420061551442725,12.326998,,13.409099,301.565275,44.457139,0.013075,0.316,-52.12,0.000235,16384,1349451776,0,rh,6131,0,0,0,16908.723,11267.662,12.507899,0.196238,12.326998,0.110119,0.092862,2.219841,0.385,-0.221371,,0,0,55,1298,9,1457,-13.5948,-10.3643,-13.6564,274103.1,2937.953,3139.98,11.22,3.5,173,165,145,127,107,89,66,40,0.0007,301.56467,44.45705,-11.2,-9.2,9.698,424269,143663284,10,0,0,9364,1934.605530548939
2465,420061551442725,12.360022,,15.547955,301.564929,44.457134,0.00501,0.145,-59.41,3.9e-05,128,1349452800,0,mc,27391,0,0,0,11986.901,11052.379,11.842322,0.096239,12.360022,0.096887,0.094998,0.800349,0.195,-0.04976,,0,0,92,1577,1,679,-14.8106,-13.4668,-14.9662,839935.4,3436.405,4083.89,16.81,3.5,436,397,345,274,206,159,106,61,0.0007,301.56467,44.45705,-11.2,-9.2,0.7626,209759,143663284,10,0,0,9374,1934.6354215140318
2468,420061551442725,12.256792,,12.940782,301.56505,44.457107,0.007394,0.254,51.25,6e-05,0,1349451776,0,ac,32303,1,0,0,13631.061,10687.427,12.507359,0.30922,12.256792,0.365773,0.256318,4.181891,0.441,-0.183829,,0,0,167,1239,3,1778,-10.7902,-8.8688,-11.4645,20705.57,3782.705,1837.968,4.03,5.52,18,18,16,12,8,6,5,3,0.0007,301.56467,44.45705,-11.2,-9.2,9.1879,132029,143663284,10,0,0,9381,1934.6522179438741
2471,420061551442725,12.486288,,13.449669,301.564667,44.457321,0.008412,0.335,43.14,8.4e-05,0,1349451776,0,ac,32308,1,0,0,13736.527,10652.088,12.906128,0.273545,12.486288,0.662459,0.227823,4.812409,0.473,-0.078052,,0,0,296,1239,3,2174,-10.8035,-8.6931,-10.9546,20959.62,3545.961,1647.479,4.6,3.5,25,22,19,16,13,8,6,4,0.0007,301.56467,44.45705,-11.2,-9.2,9.3646,373136,143663284,10,0,0,9386,1934.660478190281
2475,420061551442725,12.380153,,13.724589,301.564456,44.45732,0.011715,0.181,-74.8,0.000154,0,1349451776,0,ac,32318,0,0,0,8159.3,18041.566,12.709701,0.240418,12.380153,0.136746,0.169838,3.429941,0.415,-0.07834,,0,0,292,2073,5,1988,-11.7769,-8.8939,-12.0658,51376.68,3287.155,1954.163,6.55,5.26,47,44,38,35,25,20,14,7,0.0007,301.56467,44.45705,-11.2,-9.2,13.0092,665206,143663284,10,0,0,9395,1934.6657938234084
2480,420061551442725,12.328917,,12.833328,301.564088,44.456687,0.024669,0.208,-68.12,0.000164,0,1349451776,0,ac,32337,0,0,0,10577.144,2188.238,12.759376,0.31095,12.328917,0.253476,0.148953,5.716667,0.399,0.019775,,0,0,91,230,7,1702,-11.0478,-7.5356,-11.6068,26249.37,3736.688,947.4374,14.15,6.32,56,53,43,38,21,11,4,2,0.0007,301.56467,44.45705,-11.2,-9.2,16.3021,105930,143663284,10,0,0,9406,1934.695758234086
2483,420061551442725,12.303796,0.187159,12.977198,301.56448,44.456716,0.021393,0.327,53.47,0.000161,0,1349453824,0,ac,32351,0,0,0,14067.883,18525.209,12.660393,0.417149,12.340206,0.116906,0.216677,4.274192,0.563,-0.302249,,0,0,104,2140,7,2012,-11.9414,-8.4927,-12.0268,59779.37,1044.254,1569.571,12.28,3.5,57,53,48,41,33,29,20,11,0.0007,301.56467,44.45705,-11.2,-9.2,16.7739,404245,143663284,10,0,0,9416,1934.7397843723484
2487,420061551442725,12.371326,0.178561,13.901143,301.564932,44.457298,0.011381,0.378,25.57,0.000121,0,1349453824,0,ac,32396,0,0,0,2160.756,10151.601,12.895156,0.341327,12.444542,0.146068,0.211987,3.31179,0.396,0.084078,,0,0,432,1156,4,1838,-11.6226,-9.241,-11.812,44571.31,3017.289,2901.414,6.31,3.5,36,31,23,20,12,11,7,4,0.0007,301.56467,44.45705,-11.2,-9.2,12.1791,202179,143663284,10,0,0,9427,1934.7913012594115
2489,420061551442725,12.425988,0.120881,14.368172,301.564657,44.457023,0.003992,0.173,69.95,3.7e-05,0,1349453824,0,rh,6259,0,0,0,5729.301,10472.023,12.987097,0.197378,12.480783,0.143218,0.181401,1.420628,0.393,0.094518,,0,0,426,1166,1,1841,-10.7128,-9.5317,-10.7268,19280.95,4143.695,1792.882,3.36,3.5,25,22,16,13,11,8,7,2,0.0007,301.56467,44.45705,-11.2,-9.2,3.6402,191098,143663284,10,0,0,9433,1934.8021995564686
2493,420061551442725,12.230671,,14.402188,301.565092,44.45738,0.006125,0.133,68.15,8.3e-05,0,1349451776,0,rh,6277,0,0,0,15158.913,10634.097,12.455298,0.278887,12.230671,0.206512,0.182199,2.03667,0.428,-0.214549,,0,0,226,1243,4,1455,-12.0442,-10.0461,-12.1365,65719.13,4151.475,2500.937,5.22,3.5,59,54,43,39,28,23,16,9,0.0007,301.56467,44.45705,-11.2,-9.2,7.6,277010,143663284,10,0,0,9438,1934.8160025215607
2495,420061551442725,12.19934,0.164835,15.105299,301.563542,44.457549,0.016256,0.144,-62.53,0.000326,0,1349453824,0,ac,32435,0,0,0,7944.98,10105.263,12.500971,0.250551,12.145981,0.254949,0.237356,5.001495,0.442,-0.08447,,0,0,725,1172,1,1430,-12.9917,-9.5655,-13.2113,157285.2,3074.45,3767.136,8.68,4.5,93,89,71,57,40,32,23,10,0.0007,301.56467,44.45705,-11.2,-9.2,2.2188,311187,143663284,10,0,0,9445,1934.840613664613
2497,420061551442725,12.298977,,13.810067,301.565631,44.456158,0.009505,0.026,-15.91,0.000123,0,1349451776,0,ac,32448,0,0,0,3155.167,10526.501,12.684238,0.322729,12.298977,0.154234,0.23043,3.452443,0.428,-0.012259,,0,0,361,1159,3,1443,-11.8417,-9.2597,-11.8883,54535.77,4110.076,2775.425,5.2,3.5,37,36,35,27,19,11,10,4,0.0007,301.56467,44.45705,-11.2,-9.2,10.4167,178265,143663284,10,0,0,9447,1934.8706027843941
2498,420061551442725,12.465085,,13.15732,301.563458,44.456428,0.009358,0.05,-36.64,8e-05,0,1349451776,0,ac,32457,0,0,0,8038.583,18023.285,12.715654,0.461955,12.465085,0.279697,0.204893,6.186079,0.442,-0.142155,,0,0,161,2072,5,1980,-11.1717,-8.8219,-11.2933,29423.17,2499.891,1813.095,5.22,3.5,24,23,21,18,13,11,7,3,0.0007,301.56467,44.457047,-11.2,-9.2,12.9616,262549,143663284,10,0,0,9453,1934.892491219713
2500,420061551442725,12.187865,0.108464,15.670145,301.564076,44.457177,0.0117,0.507,79.12,0.000139,0,1349454848,0,ir,374,0,0,0,1749.352,14110.164,13.045615,0.186105,12.39741,0.21454,0.153716,2.005769,0.609,0.119469,,0,0,133,1605,6,649,-14.7149,-12.3252,-14.8127,769039.0,3945.487,3661.405,23.85,3.5,569,479,385,307,240,184,132,69,0.0007,301.56467,44.457047,-11.2,-9.2,3.7471,334553,143663284,10,0,0,9465,1935.1591916577681
2501,420061551442725,12.275031,0.164172,15.899006,301.564836,44.457407,0.007642,0.379,70.28,0.000125,0,1349454848,0,ir,379,0,0,0,1732.791,13725.483,13.045874,0.259155,12.450807,0.233315,0.166851,1.494485,0.599,0.070235,,0,0,202,1554,6,667,-14.4593,-12.4184,-14.5726,607757.1,3510.561,4071.416,15.58,3.83,518,436,324,234,173,126,90,53,0.0007,301.56467,44.457047,-11.2,-9.2,3.7018,494149,143663284,10,0,0,9466,1935.1619334455852
2502,420061551442725,12.28749,,16.461588,301.565153,44.457309,0.00759,0.36,55.16,0.00012,0,1349452800,0,ir,399,0,0,0,2182.035,14235.317,12.755843,0.231107,12.28749,0.293976,0.1263,1.475019,0.559,0.011969,,0,0,224,1606,5,668,-14.6386,-12.5512,-14.7241,716891.5,3334.364,4395.156,15.47,3.5,496,438,325,234,182,143,103,66,0.0007,301.56467,44.457047,-11.2,-9.2,3.5813,447976,143663284,10,0,0,9467,1935.1838166269677
2503,420061551442725,12.32407,0.093933,15.33653,301.564457,44.457118,0.008814,0.427,-87.42,0.000102,0,1349453824,0,ir,404,0,0,0,1990.886,13898.893,12.941715,0.172551,12.426929,0.151648,0.122355,1.66651,0.545,0.038366,,0,0,113,1555,5,667,-14.6975,-12.4871,-14.8458,756861.6,3416.241,4070.71,17.97,4.32,424,373,318,269,220,171,123,79,0.0007,301.56467,44.457047,-11.2,-9.2,3.5966,278259,143663284,10,0,0,9468,1935.1974858590004
2504,420061551442725,12.385999,0.102935,15.371483,301.564544,44.457052,0.006706,0.183,67.29,5.8e-05,0,1349454848,0,i,53335,0,0,0,3776.395,13939.185,12.976759,0.209274,12.275695,0.19657,0.120603,1.26296,0.589,0.116636,,0,0,74,1560,4,651,-14.1949,-12.2165,-14.2412,476383.8,4314.646,3249.246,13.47,3.5,236,221,199,186,162,144,116,77,0.0007,301.56467,44.457047,-11.2,-9.2,2.8838,186082,143663284,10,0,0,9469,1935.232952854209
2505,420061551442725,12.291724,0.130215,15.529208,301.564689,44.457121,0.008383,0.167,49.15,1e-04,0,1349454848,0,rl,385,0,0,0,4303.449,12837.04,13.173221,0.3315,12.404649,0.181047,0.160379,1.48081,0.524,0.265908,,0,0,245,1462,3,1066,-13.2184,-10.7229,-13.3193,193794.3,5026.041,2699.162,9.23,3.5,120,112,101,86,76,66,54,35,0.0007,301.56467,44.457047,-11.2,-9.2,4.3384,323295,143663284,10,0,0,9470,1935.233006360027
2506,420061551442725,12.343242,0.109173,15.023159,301.564866,44.457029,0.006021,0.203,-25.57,6.5e-05,0,1349453824,0,rh,6507,0,0,0,5954.35,12250.364,12.976852,0.182956,12.372396,0.131514,0.148685,1.698451,0.496,0.082548,,0,0,751,1367,1,1464,-12.0448,-10.2313,-12.1165,65752.49,4391.48,2883.672,5.07,4.2,45,38,36,30,25,21,16,12,0.0007,301.56467,44.457047,-11.2,-9.2,3.6018,381822,143663284,10,0,0,9471,1935.2330461765916
2507,420061551442725,12.267676,,16.014627,301.565239,44.457294,0.008646,0.184,-18.57,0.00013,128,1479476224,0,rh,6511,0,0,0,5697.212,11825.132,12.861847,0.210742,12.267676,0.207604,0.138555,1.544131,0.594,0.000171,,0,0,863,1316,1,1049,-12.8766,-10.3219,-12.9346,141468.3,4758.497,3098.756,7.28,3.5,92,76,68,62,49,43,32,22,0.0007,301.56467,44.457047,-11.2,-9.2,3.7655,414350,143663284,10,0,0,9472,1935.235659077344
2508,420061551442725,12.274452,0.172741,16.052874,301.564477,44.457073,0.008274,0.128,39.38,0.000125,0,1349454848,0,rl,390,0,0,0,4195.906,13208.711,13.084116,0.339602,12.356101,0.200937,0.137684,1.267848,0.51,0.228175,,0,0,461,1462,3,1066,-13.4192,-10.8669,-13.5176,233174.6,4792.068,2966.228,9.11,3.52,154,144,122,101,84,72,56,39,0.0007,301.56467,44.457047,-11.2,-9.2,4.5649,393166,143663284,10,0,0,9473,1935.2357557809719
2509,420061551442725,12.235784,0.127106,13.87894,301.564562,44.45701,0.007814,0.038,-15.08,6.4e-05,0,1349453824,0,i,53347,0,0,0,2165.602,13830.894,12.827053,0.189612,12.195993,0.128257,0.105127,1.208864,0.493,0.13552,,0,0,47,1556,5,632,-14.2781,-12.1789,-14.2694,514342.9,4010.794,3410.495,15.71,3.5,258,244,220,193,179,152,118,73,0.0007,301.56467,44.457047,-11.2,-9.2,3.5539,211985,143663284,10,0,0,9474,1935.2358094099934
2511,420061551442725,12.205076,0.107207,15.050181,301.565052,44.457015,0.006544,0.102,-58.51,1e-04,0,1349453824,0,rh,6513,0,0,0,5985.74,12126.221,12.860945,0.185021,12.274565,0.143825,0.155479,1.656476,0.528,0.056856,,0,0,750,1367,1,1410,-12.3065,-10.1838,-12.4262,83675.5,4589.39,2875.534,5.51,3.5,71,61,51,39,30,23,17,10,0.0007,301.56467,44.457047,-11.2,-9.2,3.5087,362340,143663284,10,0,0,9476,1935.2384615934286
2512,420061551442725,12.276346,0.164744,16.076824,301.564756,44.457298,0.007559,0.37,64.27,0.000103,0,1349454848,0,ir,444,0,0,0,1613.838,15269.574,12.942073,0.215317,12.372213,0.241082,0.105891,1.054955,0.507,0.129408,,0,0,202,1704,6,703,-14.4978,-12.4387,-14.6331,629688.8,3889.873,3853.64,15.42,3.9,432,383,288,229,192,146,107,69,0.0007,301.56467,44.457047,-11.2,-9.2,4.0897,459070,143663284,10,0,0,9478,1935.238491931554
2513,420061551442725,12.173688,0.114496,12.987932,301.564791,44.456997,0.008116,0.348,73.52,3.5e-05,128,1349453824,0,i,53348,0,0,0,2809.58,13720.093,12.738658,0.164968,12.249357,0.137502,0.144297,0.846796,0.466,0.034477,,0,0,72,1558,4,650,-12.7366,-11.0919,-12.8471,124345.5,5243.758,1470.295,16.31,3.5,142,138,129,109,83,58,29,9,1e-05,301.56467,44.457047,-11.2,-9.2,3.2594,87370,143663284,10,0,0,9479,1935.2385921149892
2514,420061551442725,12.341366,,14.389614,301.564496,44.457016,0.005083,0.188,-14.92,7.2e-05,0,1349451776,0,rh,6516,0,0,0,5477.335,12408.655,12.853099,0.17942,12.341366,0.156088,0.157352,1.714751,0.607,-0.105935,,0,0,252,1415,2,1481,-11.8696,-10.1985,-11.9445,55954.62,3962.591,2909.985,4.28,3.5,51,45,36,29,24,20,13,8,0.0007,301.56467,44.457047,-11.2,-9.2,4.2459,487551,143663284,10,0,0,9480,1935.2438390937714
2515,420061551442725,12.340407,,15.058668,301.564537,44.457101,0.005382,0.423,79.97,5.7e-05,0,1349451776,0,ir,448,0,0,0,1801.466,14493.698,12.858516,0.180218,12.340407,0.130379,0.124393,1.485036,0.578,0.027993,,0,0,110,1655,6,1099,-13.562,-12.1589,-13.5947,265940.1,3423.102,3291.807,10.97,3.53,242,205,159,135,114,87,62,36,0.0007,301.56467,44.457047,-11.2,-9.2,3.8249,634749,143663284,10,0,0,9481,1935.2438656399722
2516,420061551442725,12.371511,0.129463,15.922167,301.564801,44.457358,0.007371,0.148,-25.62,9.9e-05,0,1349454848,0,rh,6521,0,0,0,6043.558,12072.237,13.012832,0.175537,12.471788,0.132114,0.155479,1.667698,0.574,-0.032956,,0,0,1041,1367,1,1410,-12.7026,-10.4899,-12.7826,120512.2,4081.195,3556.975,6.21,3.81,70,61,51,46,39,35,27,17,0.0007,301.56467,44.457047,-11.2,-9.2,3.4205,464911,143663284,10,0,0,9482,1935.2547913127994
2517,420061551442725,12.290633,0.114906,16.336287,301.564951,44.457071,0.009772,0.592,80.78,0.000102,0,1349454848,0,ir,452,0,0,0,1636.562,14256.285,12.901596,0.196189,12.452835,0.135856,0.12778,1.895967,0.531,0.012249,,0,0,238,1604,6,667,-14.651,-12.5102,-14.7091,725110.1,3597.281,4149.532,19.93,3.7,424,377,314,267,212,171,138,90,0.0007,301.56467,44.457047,-11.2,-9.2,3.8265,439824,143663284,10,0,0,9483,1935.2548425106088
2518,420061551442725,12.480534,,15.085875,301.565031,44.457271,0.005192,0.1,-46.08,6.3e-05,0,1349451776,0,rh,6526,0,0,0,5673.917,12481.339,13.084932,0.170019,12.480534,0.158925,0.157024,1.609175,0.561,0.041366,,0,0,507,1416,1,1481,-12.0875,-10.4291,-12.1462,68391.95,3968.161,3500.651,4.37,3.5,45,41,33,31,21,20,15,8,0.0007,301.56467,44.457047,-11.2,-9.2,4.0709,453832,143663284,10,0,0,9484,1935.2575350609175
2519,420061551442725,12.279016,,14.977514,301.564416,44.457113,0.003856,0.231,72.38,3.4e-05,0,1349451778,0,ir,453,0,0,0,2155.822,14365.082,12.701518,0.17742,12.279016,0.103727,0.131426,1.274891,0.545,-0.031058,,0,0,114,1606,5,1099,-13.2147,-12.2068,-13.2411,193151.8,3593.052,3575.658,7.86,3.5,141,123,103,86,70,54,43,26,0.0007,301.56467,44.457047,-11.2,-9.2,3.6419,598975,143663284,10,0,0,9485,1935.2575549678297
2520,420061551442725,12.253636,0.114118,15.446546,301.564679,44.457094,0.006404,0.144,-52.15,9.3e-05,0,1349454848,0,rh,6532,0,0,0,5885.466,12260.306,12.928788,0.162934,12.289918,0.124858,0.150569,1.565014,0.548,0.076138,,0,0,673,1366,1,1014,-12.5009,-10.4853,-12.5672,100087.3,4027.82,3507.191,5.39,3.5,66,58,48,39,35,28,22,14,0.0007,301.56467,44.457047,-11.2,-9.2,3.6815,493956,143663284,10,0,0,9486,1935.2630149705678
2521,420061551442725,12.30039,0.139776,15.630665,301.56448,44.457161,0.008781,0.537,78.01,8e-05,0,1349454848,0,ir,457,0,0,0,1631.682,14416.031,12.929336,0.182007,12.484121,0.122854,0.128919,1.053595,0.522,0.015163,,0,0,184,1604,6,685,-14.3718,-12.4432,-14.4289,560675.0,3663.189,3964.992,17.91,3.5,329,289,246,210,178,146,115,81,0.0007,301.56467,44.457047,-11.2,-9.2,3.8622,417149,143663284,10,0,0,9487,1935.2630453114305
2523,420061551442725,12.382926,,13.531389,301.564845,44.456896,0.011202,0.496,-13.39,4.5e-05,0,1349452800,0,i,53380,0,0,0,2070.01,13930.7,13.008744,0.143509,12.382926,0.104137,0.108019,1.183896,0.452,0.172802,,0,0,72,1555,5,649,-11.9341,-9.881,-12.0426,59379.56,7410.127,480.2079,22.53,3.5,183,174,161,140,116,87,65,17,0.0007,301.56467,44.457047,-11.2,-9.2,3.6163,95787,143663284,10,0,0,9489,1935.2632013333339
2524,420061551442725,12.458901,0.128973,15.813336,301.564465,44.457296,0.00594,0.086,-13.68,0.000107,0,1349454848,0,rh,6539,0,0,0,5756.963,12244.716,13.076149,0.174136,12.528114,0.162234,0.15177,1.540997,0.51,0.024319,,0,0,923,1366,1,1463,-12.4865,-10.443,-12.5559,98760.16,4050.147,3514.033,5.0,4.06,76,66,57,43,36,31,21,14,0.0007,301.56467,44.457047,-11.2,-9.2,3.8641,583431,143663284,10,0,0,9490,1935.2657928542094
2525,420061551442725,12.249176,0.162378,15.817673,301.565036,44.457308,0.007074,0.293,67.67,0.000127,0,1349454848,0,ir,462,0,0,0,1681.625,14302.654,12.786042,0.201817,12.392418,0.273923,0.118577,1.296918,0.47,0.01862,,0,0,187,1604,6,685,-14.6722,-12.5287,-14.7717,739369.4,3518.986,4196.193,14.43,3.76,523,432,336,271,217,166,125,82,0.0007,301.56467,44.457047,-11.2,-9.2,3.8366,490352,143663284,10,0,0,9491,1935.2658592197129
2526,420061551442725,12.260022,0.136361,15.84403,301.564563,44.457385,0.007223,0.118,19.63,0.00012,0,1349454848,0,rh,6542,0,0,0,6132.138,12488.616,12.973581,0.198771,12.371464,0.166879,0.160255,1.645274,0.563,0.033529,,0,0,891,1417,1,1482,-12.7387,-10.3869,-12.7982,124584.9,4376.653,3300.419,6.08,3.5,86,80,68,56,46,34,26,15,0.0007,301.56467,44.457047,-11.2,-9.2,3.5474,528346,143663284,10,0,0,9492,1935.2739179247096
2527,420061551442725,12.017837,,13.608216,301.564858,44.457437,0.005601,0.185,-52.67,5.1e-05,0,1349451776,0,rh,6547,0,0,0,5621.204,12357.805,12.630406,0.217487,12.017837,0.153192,0.172797,1.446579,0.503,0.108553,,0,0,177,1416,1,1463,-11.4709,-9.8239,-11.6588,38758.99,4850.85,2092.115,4.72,3.6,36,32,25,22,19,13,8,5,0.0007,301.56467,44.457047,-11.2,-9.2,4.067,146035,143663284,10,0,0,9493,1935.2931052731
2528,420061551442725,12.295745,,14.274939,301.564816,44.457047,0.005588,0.22,71.98,4e-05,0,1349451776,0,rl,412,0,0,0,4780.021,13725.53,12.795197,0.225902,12.295745,0.179572,0.180937,1.474481,0.537,-0.001988,,0,0,106,1563,3,1498,-12.241,-10.7575,-12.2829,78777.7,3890.439,3009.057,6.15,3.5,47,43,34,31,25,20,12,7,0.0007,301.56467,44.457047,-11.2,-9.2,4.342,148094,143663284,10,0,0,9495,1935.298522639288
2529,420061551442725,12.312786,,13.618044,301.564764,44.456974,0.005105,0.117,77.59,2.8e-05,0,1349451776,0,rl,413,0,0,0,4696.762,13749.36,12.953947,0.22343,12.312786,0.120841,0.184354,1.265338,0.515,0.169341,,0,0,69,1563,3,1498,-11.8159,-10.5509,-11.8933,53255.89,3620.172,2599.85,5.62,3.5,34,31,29,26,18,15,12,6,0.0007,301.56467,44.457047,-11.2,-9.2,4.4024,116964,143663284,10,0,0,9496,1935.2985510828203
2531,420061551442725,12.233169,0.135803,13.968569,301.56474,44.457123,0.005956,0.211,-37.48,4.1e-05,0,1349453824,0,rl,415,0,0,0,4157.756,13347.605,12.719352,0.169197,12.285278,0.113783,0.165686,1.775622,0.452,-0.005734,,0,0,165,1511,3,1426,-11.9646,-10.3932,-11.9512,61071.31,3686.365,2040.154,6.56,3.5,49,44,40,33,30,24,17,10,0.0007,301.56467,44.457047,-11.2,-9.2,4.6515,210548,143663284,10,0,0,9500,1935.3013934483236
2532,420061551442725,12.340344,,15.271683,301.564612,44.45706,0.006554,0.177,-26.37,8.7e-05,0,1349451776,0,rl,420,0,0,0,3998.929,13435.369,12.982814,0.17207,12.340344,0.131291,0.116767,1.857802,0.611,0.05179,,0,0,464,1511,3,1030,-13.0924,-11.0758,-13.1295,172565.4,3607.401,3749.016,7.22,3.5,106,97,85,71,58,49,39,25,0.0007,301.56467,44.457047,-11.2,-9.2,4.8025,490485,143663284,10,0,0,9501,1935.3148278521564
2533,420061551442725,12.374422,,15.053677,301.564626,44.456962,0.005193,0.003,-55.12,6.8e-05,0,1349451776,0,rl,422,0,0,0,4387.099,13152.104,12.894655,0.169779,12.374422,0.126536,0.135038,1.545582,0.464,0.072489,,0,0,240,1462,3,1480,-12.6391,-10.9743,-12.6896,113665.1,3720.279,3456.821,5.72,3.8,82,73,65,52,44,37,27,18,0.0007,301.56467,44.457047,-11.2,-9.2,4.3861,523064,143663284,10,0,0,9502,1935.3232108528402
2534,420061551442725,12.457546,,13.487623,301.56449,44.457266,0.012529,0.376,-4.14,5.2e-05,0,1349451776,0,i,53413,0,0,0,2102.381,14185.717,13.14646,0.224026,12.457546,0.180745,0.123398,1.359947,0.421,0.282138,,0,0,67,1606,5,649,-12.082,-9.8799,-12.2025,68043.38,7387.732,483.2995,25.2,3.5,211,201,182,156,122,83,44,15,0.0007,301.56467,44.457047,-11.2,-9.2,3.6749,103328,143663284,10,0,0,9504,1935.3342926598216
2535,420061551442725,12.38917,0.081945,15.398531,301.564803,44.457141,0.005733,0.156,-52.69,9.6e-05,0,1349453824,0,rh,6562,0,0,0,5880.06,12203.7,13.077206,0.151968,12.431514,0.089718,0.128167,1.487852,0.578,0.049912,,0,0,659,1366,1,1410,-12.1386,-10.3077,-12.1956,71686.33,3996.098,3111.856,4.83,3.91,68,57,44,37,32,24,19,11,0.0007,301.56467,44.457047,-11.2,-9.2,3.6611,500605,143663284,10,0,0,9505,1935.339435507187
2536,420061551442725,12.302615,0.099417,15.595127,301.564485,44.457009,0.004982,0.108,55.52,8.1e-05,0,1349453826,0,rl,428,0,0,0,4624.26,13122.078,12.651246,0.196518,12.299544,0.095541,0.124624,1.481935,0.428,-0.040738,,0,0,624,1463,2,1030,-12.6602,-10.9702,-12.702,115898.5,3746.38,3398.997,5.48,3.51,98,87,71,57,45,39,27,19,0.0007,301.56467,44.457047,-11.2,-9.2,4.1657,506445,143663284,10,0,0,9506,1935.339677270363
2537,420061551442725,12.385515,,15.262457,301.564786,44.456998,0.006378,0.075,-44.14,7.3e-05,0,1349451776,0,rl,429,0,0,0,4387.11,12914.078,13.041872,0.187318,12.385515,0.125531,0.137324,1.521633,0.518,0.170361,,0,0,215,1462,3,1066,-13.0356,-11.0421,-13.0752,163766.9,3890.428,3593.569,7.02,3.5,88,82,73,64,55,45,37,22,0.0007,301.56467,44.457047,-11.2,-9.2,4.2777,417410,143663284,10,0,0,9507,1935.3504257686513
2538,420061551442725,12.367054,0.120993,16.022503,301.564939,44.457171,0.006751,0.135,22.85,9.1e-05,0,1349454848,0,rl,430,0,0,0,4873.634,13000.329,12.748583,0.226906,12.31317,0.219679,0.150106,1.509011,0.451,0.015909,,0,0,771,1464,2,1030,-13.3256,-11.2038,-13.3371,213910.6,3397.381,4110.654,7.43,3.5,110,99,90,75,58,50,39,29,0.0007,301.56467,44.457047,-11.2,-9.2,3.9131,450684,143663284,10,0,0,9508,1935.3560014839152
2539,420061551442725,12.621418,0.173945,13.95642,301.56442,44.457035,0.007942,0.187,-40.49,0.000105,0,1349453824,0,ac,32644,0,0,0,2483.818,10374.559,13.144773,0.232087,12.67954,0.181949,0.197328,3.468479,0.407,0.076521,,0,0,523,1157,4,2162,-11.3444,-9.1183,-11.4846,34495.62,3270.427,2373.948,4.39,3.5,32,28,23,16,14,8,7,4,0.0007,301.56467,44.457047,-11.2,-9.2,11.5407,332870,143663284,10,0,0,9509,1935.3561323230665
2540,420061551442725,12.263682,0.179982,13.677681,301.564432,44.457165,0.004046,0.162,-58.86,3.1e-05,0,1349453824,0,rh,6570,0,0,0,5814.577,12461.857,12.893119,0.230555,12.378124,0.147767,0.199958,1.980595,0.535,-0.038293,,0,0,187,1416,1,1806,-11.0207,-9.8264,-11.0997,25602.13,3910.091,2231.008,3.41,3.5,23,22,21,14,13,9,6,5,0.0007,301.56467,44.457047,-11.2,-9.2,3.9117,295601,143663284,10,0,0,9510,1935.358595460643
2542,420061551442725,12.35127,,14.503598,301.564603,44.457405,0.004631,0.195,4.2,4.8e-05,0,1349451776,0,rh,6574,0,0,0,5808.06,12167.549,12.925702,0.201167,12.35127,0.169038,0.181983,1.944732,0.495,0.055048,,0,0,422,1366,1,1409,-11.5801,-10.1376,-11.6931,42857.31,3987.292,2864.435,3.9,3.5,34,30,27,21,18,12,11,7,0.0007,301.56467,44.457047,-11.2,-9.2,3.7214,384805,143663284,10,0,0,9513,1935.361382847365
2543,420061551442725,12.375533,0.14785,15.815197,301.564574,44.457078,0.007666,0.191,22.87,0.000115,0,1349453824,0,rl,433,0,0,0,4135.74,12894.153,12.769058,0.206259,12.318434,0.169308,0.144333,1.453978,0.421,0.063152,,0,0,413,1461,3,1066,-13.5467,-11.1676,-13.5859,262232.0,3460.698,4005.118,8.44,3.62,141,132,114,99,84,68,55,36,0.0007,301.56467,44.457047,-11.2,-9.2,4.4817,445752,143663284,10,0,0,9514,1935.3615459192335
